round	source_label	source_base	source_commit	target	target_commit	target_description	delta_status	path	source_mode	source_blob	target_mode	target_blob	comparison	later_owner	later_commits	invariant	detail
F1	fe05a	0220d350b05aac9eafabe9620d34673f3d01adc7	68b8d3d67d6b66d1a6c2c8d4f72ff7079135b662	T4003	4003c548a314246d8c46516c4033fa5602e19c4b	assembled Spark candidate	A	evidence/fe05a/screenshots/work-idle-1440-dark-v1.png	100644	c2bc2e781828810e802239c502e3fbb42107ccaf	100644	c2bc2e781828810e802239c502e3fbb42107ccaf	retained_exact	-	-	source mode/blob equals target mode/blob	-
F1	fe05a	0220d350b05aac9eafabe9620d34673f3d01adc7	68b8d3d67d6b66d1a6c2c8d4f72ff7079135b662	T4003	4003c548a314246d8c46516c4033fa5602e19c4b	assembled Spark candidate	A	evidence/fe05a/screenshots/work-idle-1440-light-baseline-repaired.png	100644	6c2c1450d87e6867e0dec761e567d406b2d3485a	100644	6c2c1450d87e6867e0dec761e567d406b2d3485a	retained_exact	-	-	source mode/blob equals target mode/blob	-
F1	fe05a	0220d350b05aac9eafabe9620d34673f3d01adc7	68b8d3d67d6b66d1a6c2c8d4f72ff7079135b662	T4003	4003c548a314246d8c46516c4033fa5602e19c4b	assembled Spark candidate	A	evidence/fe05a/screenshots/work-idle-1440-light-shape-baseline.png	100644	23eca3cf6bdb35e5a9e857055c061696abfdf6ad	100644	23eca3cf6bdb35e5a9e857055c061696abfdf6ad	retained_exact	-	-	source mode/blob equals target mode/blob	-
F1	fe05a	0220d350b05aac9eafabe9620d34673f3d01adc7	68b8d3d67d6b66d1a6c2c8d4f72ff7079135b662	T4003	4003c548a314246d8c46516c4033fa5602e19c4b	assembled Spark candidate	A	evidence/fe05a/screenshots/work-idle-1440-light-v1.png	100644	5ec313b2c8517d72069773ea35694f1fce8538ef	100644	5ec313b2c8517d72069773ea35694f1fce8538ef	retained_exact	-	-	source mode/blob equals target mode/blob	-
F1	fe05a	0220d350b05aac9eafabe9620d34673f3d01adc7	68b8d3d67d6b66d1a6c2c8d4f72ff7079135b662	T4003	4003c548a314246d8c46516c4033fa5602e19c4b	assembled Spark candidate	A	evidence/fe05a/screenshots/work-idle-390-dark-baseline-repaired.png	100644	9f9592b6afb3a13154b70af74a30fd98c774a335	100644	9f9592b6afb3a13154b70af74a30fd98c774a335	retained_exact	-	-	source mode/blob equals target mode/blob	-
F1	fe05a	0220d350b05aac9eafabe9620d34673f3d01adc7	68b8d3d67d6b66d1a6c2c8d4f72ff7079135b662	T4003	4003c548a314246d8c46516c4033fa5602e19c4b	assembled Spark candidate	A	evidence/fe05a/screenshots/work-idle-390-dark-shape-baseline.png	100644	ff509b99ccbb8ddf593232b62386aaeda8c994e7	100644	ff509b99ccbb8ddf593232b62386aaeda8c994e7	retained_exact	-	-	source mode/blob equals target mode/blob	-
F1	fe05a	0220d350b05aac9eafabe9620d34673f3d01adc7	68b8d3d67d6b66d1a6c2c8d4f72ff7079135b662	T4003	4003c548a314246d8c46516c4033fa5602e19c4b	assembled Spark candidate	A	evidence/fe05a/screenshots/work-idle-390-dark-v1.png	100644	415bb7e1d985801c7a6bde6ad206823e4182251a	100644	415bb7e1d985801c7a6bde6ad206823e4182251a	retained_exact	-	-	source mode/blob equals target mode/blob	-
F1	fe05a	0220d350b05aac9eafabe9620d34673f3d01adc7	68b8d3d67d6b66d1a6c2c8d4f72ff7079135b662	T4003	4003c548a314246d8c46516c4033fa5602e19c4b	assembled Spark candidate	A	evidence/fe05a/screenshots/work-idle-390-light-baseline-repaired.png	100644	d49019e90772198e82cf021a05c5e7e3a785bc98	100644	d49019e90772198e82cf021a05c5e7e3a785bc98	retained_exact	-	-	source mode/blob equals target mode/blob	-
F1	fe05a	0220d350b05aac9eafabe9620d34673f3d01adc7	68b8d3d67d6b66d1a6c2c8d4f72ff7079135b662	T4003	4003c548a314246d8c46516c4033fa5602e19c4b	assembled Spark candidate	A	evidence/fe05a/screenshots/work-idle-390-light-shape-baseline.png	100644	7517e6f2ae4ef56267cad5ebf72a0f261f87323a	100644	7517e6f2ae4ef56267cad5ebf72a0f261f87323a	retained_exact	-	-	source mode/blob equals target mode/blob	-
F1	fe05a	0220d350b05aac9eafabe9620d34673f3d01adc7	68b8d3d67d6b66d1a6c2c8d4f72ff7079135b662	T4003	4003c548a314246d8c46516c4033fa5602e19c4b	assembled Spark candidate	A	evidence/fe05a/screenshots/work-idle-390-light-v1.png	100644	c6f55263c4945d42fa522a1009bcf8e7c487114c	100644	c6f55263c4945d42fa522a1009bcf8e7c487114c	retained_exact	-	-	source mode/blob equals target mode/blob	-
F1	fe05a	0220d350b05aac9eafabe9620d34673f3d01adc7	68b8d3d67d6b66d1a6c2c8d4f72ff7079135b662	T4003	4003c548a314246d8c46516c4033fa5602e19c4b	assembled Spark candidate	A	evidence/fe05a/shape-checks.json	100644	937965c7c3e9b8f34168f5c31d608b5bb89abc48	100644	937965c7c3e9b8f34168f5c31d608b5bb89abc48	retained_exact	-	-	source mode/blob equals target mode/blob	-
F1	fe05a	0220d350b05aac9eafabe9620d34673f3d01adc7	68b8d3d67d6b66d1a6c2c8d4f72ff7079135b662	T4003	4003c548a314246d8c46516c4033fa5602e19c4b	assembled Spark candidate	A	evidence/fe05a/shape-checks.mjs	100644	f07fb5d34b51f2edc178cb298f11a9bf2b59ab9c	100644	f07fb5d34b51f2edc178cb298f11a9bf2b59ab9c	retained_exact	-	-	source mode/blob equals target mode/blob	-
F1	fe05a	0220d350b05aac9eafabe9620d34673f3d01adc7	68b8d3d67d6b66d1a6c2c8d4f72ff7079135b662	T4003	4003c548a314246d8c46516c4033fa5602e19c4b	assembled Spark candidate	A	evidence/fe05a/smoke.log	100644	94693eb2daccc61842c4c1351d2287f484615702	100644	94693eb2daccc61842c4c1351d2287f484615702	retained_exact	-	-	source mode/blob equals target mode/blob	-
F1	fe05a	0220d350b05aac9eafabe9620d34673f3d01adc7	68b8d3d67d6b66d1a6c2c8d4f72ff7079135b662	T4003	4003c548a314246d8c46516c4033fa5602e19c4b	assembled Spark candidate	A	evidence/fe05a/type-checks.json	100644	5dd9aa2840e17cdfa81d8893a460b480bc989a0e	100644	5dd9aa2840e17cdfa81d8893a460b480bc989a0e	retained_exact	-	-	source mode/blob equals target mode/blob	-
F1	fe05a	0220d350b05aac9eafabe9620d34673f3d01adc7	68b8d3d67d6b66d1a6c2c8d4f72ff7079135b662	T4003	4003c548a314246d8c46516c4033fa5602e19c4b	assembled Spark candidate	A	evidence/fe05a/type-checks.mjs	100644	81012029de605003ad6ee64c7eb53e00188fa929	100644	81012029de605003ad6ee64c7eb53e00188fa929	retained_exact	-	-	source mode/blob equals target mode/blob	-
F1	fe05a	0220d350b05aac9eafabe9620d34673f3d01adc7	68b8d3d67d6b66d1a6c2c8d4f72ff7079135b662	T4003	4003c548a314246d8c46516c4033fa5602e19c4b	assembled Spark candidate	A	tools/lint-shapes.mjs	100644	7ca9170b05565754556869c790e1e409f17be24e	100644	7ca9170b05565754556869c790e1e409f17be24e	retained_exact	-	-	source mode/blob equals target mode/blob	-
A1	att	aa2c55b74dd872c9f9156b09dcdf9b7f07075c8a	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	app/tests/attention-actions.test.mjs	100644	4a6180a6cc06de269518bacd2916cdfff72b5137	100644	4a6180a6cc06de269518bacd2916cdfff72b5137	retained_exact	-	-	source mode/blob equals target mode/blob	-
A1	att	aa2c55b74dd872c9f9156b09dcdf9b7f07075c8a	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	app/tests/attention-fixtures.mjs	100644	875064c7ce9b88f1bdb1b9bf13da1efc03a5f943	100644	875064c7ce9b88f1bdb1b9bf13da1efc03a5f943	retained_exact	-	-	source mode/blob equals target mode/blob	-
A1	att	aa2c55b74dd872c9f9156b09dcdf9b7f07075c8a	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	app/tests/attention-triage-recovery.test.mjs	100644	179782f4f4bd490659e8f5a985ced0e605e1837b	100644	179782f4f4bd490659e8f5a985ced0e605e1837b	retained_exact	-	-	source mode/blob equals target mode/blob	-
A1	att	aa2c55b74dd872c9f9156b09dcdf9b7f07075c8a	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	app/tests/attention-triage.test.mjs	100644	d10c25af0fc9f8a337c7c39c7f32c4eca724d587	100644	d10c25af0fc9f8a337c7c39c7f32c4eca724d587	retained_exact	-	-	source mode/blob equals target mode/blob	-
A1	att	aa2c55b74dd872c9f9156b09dcdf9b7f07075c8a	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	app/tests/fixtures/attention-actions.json	100644	db488449b6b35e4ad2e80e66de7f91d6a9aca5bf	100644	db488449b6b35e4ad2e80e66de7f91d6a9aca5bf	retained_exact	-	-	source mode/blob equals target mode/blob	-
A1	att	aa2c55b74dd872c9f9156b09dcdf9b7f07075c8a	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	M	app/tests/home-presentation.test.mjs	100644	e0b95bb3f69fe59bfa2ee55256c61d3c750f1d4f	100644	e0b95bb3f69fe59bfa2ee55256c61d3c750f1d4f	retained_exact	-	-	source mode/blob equals target mode/blob	-
A1	att	aa2c55b74dd872c9f9156b09dcdf9b7f07075c8a	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	app/tests/tiny-dom.mjs	100644	51fdf6ae8ed40f74813f42055a5104a0c9f0c6bb	100644	51fdf6ae8ed40f74813f42055a5104a0c9f0c6bb	retained_exact	-	-	source mode/blob equals target mode/blob	-
A1	att	aa2c55b74dd872c9f9156b09dcdf9b7f07075c8a	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	M	app/web/attention-view.mjs	100644	051c814a46653507c73ecd95b801bac76c4af1e9	100644	051c814a46653507c73ecd95b801bac76c4af1e9	retained_exact	-	-	source mode/blob equals target mode/blob	-
A1	att	aa2c55b74dd872c9f9156b09dcdf9b7f07075c8a	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	M	app/web/presentation-adapters.mjs	100644	d68723c54dcb283555af1edb69e61b0910380629	100644	d68723c54dcb283555af1edb69e61b0910380629	retained_exact	-	-	source mode/blob equals target mode/blob	-
A1	att	aa2c55b74dd872c9f9156b09dcdf9b7f07075c8a	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	M	app/web/styles.css	100644	9dcf36e6fe58cac8b9c2e5f4071e6ba7de8eb30a	100644	9dcf36e6fe58cac8b9c2e5f4071e6ba7de8eb30a	retained_exact	-	-	source mode/blob equals target mode/blob	-
A1	att	aa2c55b74dd872c9f9156b09dcdf9b7f07075c8a	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	engineering/mvp/execution/work-surface-kit/delivery-att-fe01.md	100644	d9947db5d19492fd7d06f9765f35d21ed9bbfbd1	100644	d9947db5d19492fd7d06f9765f35d21ed9bbfbd1	retained_exact	-	-	source mode/blob equals target mode/blob	-
A1	att	aa2c55b74dd872c9f9156b09dcdf9b7f07075c8a	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	evidence/att-fe01/README.md	100644	ce7f577881e862754d7b12a793e083b344bbf7a7	100644	ce7f577881e862754d7b12a793e083b344bbf7a7	retained_exact	-	-	source mode/blob equals target mode/blob	-
A1	att	aa2c55b74dd872c9f9156b09dcdf9b7f07075c8a	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	evidence/att-fe01/browser.mjs	100644	33476eb9a3d4fe0fe47fc989b0e85a0570210094	100644	33476eb9a3d4fe0fe47fc989b0e85a0570210094	retained_exact	-	-	source mode/blob equals target mode/blob	-
A1	att	aa2c55b74dd872c9f9156b09dcdf9b7f07075c8a	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	evidence/att-fe01/capture-action-fixtures.mjs	100644	7883ab054001e895eba0b9eeb3b0e9cd0f49ffa7	100644	7883ab054001e895eba0b9eeb3b0e9cd0f49ffa7	retained_exact	-	-	source mode/blob equals target mode/blob	-
A1	att	aa2c55b74dd872c9f9156b09dcdf9b7f07075c8a	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	evidence/att-fe01/checks.json	100644	753d73217d0c99406e715623bee8189a5c9c1c06	100644	753d73217d0c99406e715623bee8189a5c9c1c06	retained_exact	-	-	source mode/blob equals target mode/blob	-
A1	att	aa2c55b74dd872c9f9156b09dcdf9b7f07075c8a	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	evidence/att-fe01/checks.log	100644	744ed3f33234ad3c69f04a1f1dffce4061e764f2	100644	744ed3f33234ad3c69f04a1f1dffce4061e764f2	retained_exact	-	-	source mode/blob equals target mode/blob	-
A1	att	aa2c55b74dd872c9f9156b09dcdf9b7f07075c8a	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	evidence/att-fe01/checks.mjs	100644	6cfbe4aa4a1f36731e449ea4d3103894c736facb	100644	6cfbe4aa4a1f36731e449ea4d3103894c736facb	retained_exact	-	-	source mode/blob equals target mode/blob	-
A1	att	aa2c55b74dd872c9f9156b09dcdf9b7f07075c8a	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	evidence/att-fe01/contrast.log	100644	ee9183fc57d42c2eb4683cd66642ef321b4078e9	100644	ee9183fc57d42c2eb4683cd66642ef321b4078e9	retained_exact	-	-	source mode/blob equals target mode/blob	-
A1	att	aa2c55b74dd872c9f9156b09dcdf9b7f07075c8a	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	evidence/att-fe01/lint-colors.log	100644	99ca519a1c1db9af365b74e693c1eaa5363b4b63	100644	99ca519a1c1db9af365b74e693c1eaa5363b4b63	retained_exact	-	-	source mode/blob equals target mode/blob	-
A1	att	aa2c55b74dd872c9f9156b09dcdf9b7f07075c8a	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	evidence/att-fe01/lint-interaction.log	100644	5ea7138721e41cf7bed39982f6198565fba6c6be	100644	5ea7138721e41cf7bed39982f6198565fba6c6be	retained_exact	-	-	source mode/blob equals target mode/blob	-
A1	att	aa2c55b74dd872c9f9156b09dcdf9b7f07075c8a	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	evidence/att-fe01/lint-materials.log	100644	89b1e0b2362496d0821f463c4c461b8008099626	100644	89b1e0b2362496d0821f463c4c461b8008099626	retained_exact	-	-	source mode/blob equals target mode/blob	-
A1	att	aa2c55b74dd872c9f9156b09dcdf9b7f07075c8a	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	evidence/att-fe01/npm-ci.log	100644	3a14d34011245a391ec6ef3dad1396a16b69dba3	100644	3a14d34011245a391ec6ef3dad1396a16b69dba3	retained_exact	-	-	source mode/blob equals target mode/blob	-
A1	att	aa2c55b74dd872c9f9156b09dcdf9b7f07075c8a	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	evidence/att-fe01/screenshots/action-resolve-1440-light.png	100644	786c623c357d895f4943457bb59bdbcde39abbeb	100644	786c623c357d895f4943457bb59bdbcde39abbeb	retained_exact	-	-	source mode/blob equals target mode/blob	-
A1	att	aa2c55b74dd872c9f9156b09dcdf9b7f07075c8a	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	evidence/att-fe01/screenshots/action-sending-1440-light.png	100644	de6795855af6c0369f60dbb67d3ca8d5a9ca770e	100644	de6795855af6c0369f60dbb67d3ca8d5a9ca770e	retained_exact	-	-	source mode/blob equals target mode/blob	-
A1	att	aa2c55b74dd872c9f9156b09dcdf9b7f07075c8a	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	evidence/att-fe01/screenshots/action-snooze-1440-dark.png	100644	e8466ce38626bd2e0c1daf85365bf89455882977	100644	e8466ce38626bd2e0c1daf85365bf89455882977	retained_exact	-	-	source mode/blob equals target mode/blob	-
A1	att	aa2c55b74dd872c9f9156b09dcdf9b7f07075c8a	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	evidence/att-fe01/screenshots/action-waiting-1440-light.png	100644	b4f2ecf2164da001ac0ae6cf3f2991d3527bcb63	100644	b4f2ecf2164da001ac0ae6cf3f2991d3527bcb63	retained_exact	-	-	source mode/blob equals target mode/blob	-
A1	att	aa2c55b74dd872c9f9156b09dcdf9b7f07075c8a	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	evidence/att-fe01/screenshots/all-1440-light.png	100644	05e91659751eae9d6465edb0f8d07ad561d288c6	100644	05e91659751eae9d6465edb0f8d07ad561d288c6	retained_exact	-	-	source mode/blob equals target mode/blob	-
A1	att	aa2c55b74dd872c9f9156b09dcdf9b7f07075c8a	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	evidence/att-fe01/screenshots/conflict-1440-light.png	100644	3808cd89a22d1a49352a81818c2736913c9137c9	100644	3808cd89a22d1a49352a81818c2736913c9137c9	retained_exact	-	-	source mode/blob equals target mode/blob	-
A1	att	aa2c55b74dd872c9f9156b09dcdf9b7f07075c8a	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	evidence/att-fe01/screenshots/detail-390-light.png	100644	8f72b4debb8bed4a4d2d7114b0af29b707a8359f	100644	8f72b4debb8bed4a4d2d7114b0af29b707a8359f	retained_exact	-	-	source mode/blob equals target mode/blob	-
A1	att	aa2c55b74dd872c9f9156b09dcdf9b7f07075c8a	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	evidence/att-fe01/screenshots/later-1440-dark.png	100644	6b8814a47826e9a034a0a8fb38f788c01f309d7c	100644	6b8814a47826e9a034a0a8fb38f788c01f309d7c	retained_exact	-	-	source mode/blob equals target mode/blob	-
A1	att	aa2c55b74dd872c9f9156b09dcdf9b7f07075c8a	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	evidence/att-fe01/screenshots/list-390-light.png	100644	c2f109f212041f7bd32fedef5813d0ef38305297	100644	c2f109f212041f7bd32fedef5813d0ef38305297	retained_exact	-	-	source mode/blob equals target mode/blob	-
A1	att	aa2c55b74dd872c9f9156b09dcdf9b7f07075c8a	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	evidence/att-fe01/screenshots/needs-you-1440-light.png	100644	c1fb57b120fce2c6b3cbe6fcc01cb8cdf9973340	100644	c1fb57b120fce2c6b3cbe6fcc01cb8cdf9973340	retained_exact	-	-	source mode/blob equals target mode/blob	-
A1	att	aa2c55b74dd872c9f9156b09dcdf9b7f07075c8a	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	evidence/att-fe01/screenshots/unavailable-1440-light.png	100644	50ab99ecea02c103304ffd1481fa9d591f188f4d	100644	50ab99ecea02c103304ffd1481fa9d591f188f4d	retained_exact	-	-	source mode/blob equals target mode/blob	-
A1	att	aa2c55b74dd872c9f9156b09dcdf9b7f07075c8a	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	evidence/att-fe01/seed.log	100644	1718d95adb274536d23851c1000bb057d76a405c	100644	1718d95adb274536d23851c1000bb057d76a405c	retained_exact	-	-	source mode/blob equals target mode/blob	-
A1	att	aa2c55b74dd872c9f9156b09dcdf9b7f07075c8a	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	evidence/att-fe01/seed.mjs	100644	83980756f3aab65fede6ab2072abf66e3219475e	100644	83980756f3aab65fede6ab2072abf66e3219475e	retained_exact	-	-	source mode/blob equals target mode/blob	-
A1	att	aa2c55b74dd872c9f9156b09dcdf9b7f07075c8a	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	evidence/att-fe01/smoke.log	100644	835b6140e2df87375aba881d0084f9f324bd2ad4	100644	835b6140e2df87375aba881d0084f9f324bd2ad4	retained_exact	-	-	source mode/blob equals target mode/blob	-
A1	att	aa2c55b74dd872c9f9156b09dcdf9b7f07075c8a	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	evidence/att-fe01/tests.log	100644	ab202545e6714ae5ec8f509ba33c1555d2c044fd	100644	ab202545e6714ae5ec8f509ba33c1555d2c044fd	retained_exact	-	-	source mode/blob equals target mode/blob	-
A1	att	aa2c55b74dd872c9f9156b09dcdf9b7f07075c8a	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	T4003	4003c548a314246d8c46516c4033fa5602e19c4b	assembled Spark candidate	A	app/tests/attention-actions.test.mjs	100644	4a6180a6cc06de269518bacd2916cdfff72b5137	100644	4a6180a6cc06de269518bacd2916cdfff72b5137	retained_exact	-	-	source mode/blob equals target mode/blob	-
A1	att	aa2c55b74dd872c9f9156b09dcdf9b7f07075c8a	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	T4003	4003c548a314246d8c46516c4033fa5602e19c4b	assembled Spark candidate	A	app/tests/attention-fixtures.mjs	100644	875064c7ce9b88f1bdb1b9bf13da1efc03a5f943	100644	875064c7ce9b88f1bdb1b9bf13da1efc03a5f943	retained_exact	-	-	source mode/blob equals target mode/blob	-
A1	att	aa2c55b74dd872c9f9156b09dcdf9b7f07075c8a	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	T4003	4003c548a314246d8c46516c4033fa5602e19c4b	assembled Spark candidate	A	app/tests/attention-triage-recovery.test.mjs	100644	179782f4f4bd490659e8f5a985ced0e605e1837b	100644	179782f4f4bd490659e8f5a985ced0e605e1837b	retained_exact	-	-	source mode/blob equals target mode/blob	-
A1	att	aa2c55b74dd872c9f9156b09dcdf9b7f07075c8a	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	T4003	4003c548a314246d8c46516c4033fa5602e19c4b	assembled Spark candidate	A	app/tests/attention-triage.test.mjs	100644	d10c25af0fc9f8a337c7c39c7f32c4eca724d587	100644	d10c25af0fc9f8a337c7c39c7f32c4eca724d587	retained_exact	-	-	source mode/blob equals target mode/blob	-
A1	att	aa2c55b74dd872c9f9156b09dcdf9b7f07075c8a	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	T4003	4003c548a314246d8c46516c4033fa5602e19c4b	assembled Spark candidate	A	app/tests/fixtures/attention-actions.json	100644	db488449b6b35e4ad2e80e66de7f91d6a9aca5bf	100644	db488449b6b35e4ad2e80e66de7f91d6a9aca5bf	retained_exact	-	-	source mode/blob equals target mode/blob	-
A1	att	aa2c55b74dd872c9f9156b09dcdf9b7f07075c8a	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	T4003	4003c548a314246d8c46516c4033fa5602e19c4b	assembled Spark candidate	M	app/tests/home-presentation.test.mjs	100644	e0b95bb3f69fe59bfa2ee55256c61d3c750f1d4f	100644	e0b95bb3f69fe59bfa2ee55256c61d3c750f1d4f	retained_exact	-	-	source mode/blob equals target mode/blob	-
A1	att	aa2c55b74dd872c9f9156b09dcdf9b7f07075c8a	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	T4003	4003c548a314246d8c46516c4033fa5602e19c4b	assembled Spark candidate	A	app/tests/tiny-dom.mjs	100644	51fdf6ae8ed40f74813f42055a5104a0c9f0c6bb	100644	51fdf6ae8ed40f74813f42055a5104a0c9f0c6bb	retained_exact	-	-	source mode/blob equals target mode/blob	-
A1	att	aa2c55b74dd872c9f9156b09dcdf9b7f07075c8a	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	T4003	4003c548a314246d8c46516c4033fa5602e19c4b	assembled Spark candidate	M	app/web/attention-view.mjs	100644	051c814a46653507c73ecd95b801bac76c4af1e9	100644	051c814a46653507c73ecd95b801bac76c4af1e9	retained_exact	-	-	source mode/blob equals target mode/blob	-
A1	att	aa2c55b74dd872c9f9156b09dcdf9b7f07075c8a	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	T4003	4003c548a314246d8c46516c4033fa5602e19c4b	assembled Spark candidate	M	app/web/presentation-adapters.mjs	100644	d68723c54dcb283555af1edb69e61b0910380629	100644	d68723c54dcb283555af1edb69e61b0910380629	retained_exact	-	-	source mode/blob equals target mode/blob	-
A1	att	aa2c55b74dd872c9f9156b09dcdf9b7f07075c8a	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	T4003	4003c548a314246d8c46516c4033fa5602e19c4b	assembled Spark candidate	M	app/web/styles.css	100644	9dcf36e6fe58cac8b9c2e5f4071e6ba7de8eb30a	100644	e710b56594eefa41d925cb617679e0c5caa7c146	authorized_later	Spark	0082fef883e49fd19538c369f20a04c111d8c602;20d8330dc6555d073a6bdec7ebf1e6bafc7aee99	read-only Spark dialog and shared pill radius	later owner/hunk recorded in shared-invariants.tsv
